date_time,temp,humidity,light,co2,humidity_ratio,suitable
2015-02-02 14:55:59,23.6,27.7,483.166666666667,1009.5,0.004994789746909,1
2015-02-02 14:57:00,23.6,27.7225,483.5,1019.0,0.004998879492949,1
2015-02-02 14:57:59,23.6,27.79,473.0,1021.0,0.005011149051195,1
2015-02-02 14:58:59,23.6,27.8566666666667,470.333333333333,1024.66666666667,0.005023267604764,1
2015-02-02 15:00:00,23.6,27.8042857142857,480.142857142857,1030.42857142857,0.005013745844668,1
2015-02-02 15:01:00,23.575,27.79,464.0,1026.25,0.005003544748453,1
2015-02-02 15:02:00,23.54,27.81,474.4,1028.0,0.004996538010603,1
2015-02-02 15:03:00,23.6,27.978,470.0,1034.8,0.005045324574421,1
2015-02-02 15:04:00,23.525,28.0,454.0,1055.5,0.005026366758195,1
2015-02-02 15:04:59,23.5,27.978,454.0,1055.25,0.005014759724177,1
2015-02-02 15:06:00,23.5,28.0,454.0,1050.0,0.00501873480787,1
2015-02-02 15:07:00,23.5,28.0,454.0,1051.25,0.00501873480787,1
2015-02-02 15:08:00,23.5,28.0,445.0,1053.6,0.00501873480787,1
2015-02-02 15:08:59,23.5,28.0,439.0,1055.5,0.00501873480787,1
2015-02-02 15:10:00,23.5,28.025,444.25,1055.0,0.00502325200961,1
2015-02-02 15:10:59,23.445,28.125,454.75,1059.5,0.00502449114748,1
2015-02-02 15:11:59,23.39,28.18,455.8,1060.0,0.005017582274385,1
2015-02-02 15:13:00,23.39,28.2,451.6,1073.6,0.005021172116351,1
2015-02-02 15:14:00,23.39,28.2,451.6,1078.6,0.005021172116351,1
2015-02-02 15:15:00,23.39,28.2,454.75,1081.0,0.005021172116351,1
2015-02-02 15:16:00,23.39,28.2225,454.75,1082.0,0.005025210737696,1
2015-02-02 15:16:59,23.39,28.3733333333333,457.5,1088.83333333333,0.005052285802005,1
2015-02-02 15:17:59,23.37,28.39,464.0,1090.6,0.005049129542326,1
2015-02-02 15:19:00,23.39,28.3233333333333,464.0,1086.0,0.005043310383489,1
2015-02-02 15:20:00,23.3733333333333,28.445,464.0,1092.5,0.005060017034319,1
2015-02-02 15:21:00,23.39,28.5,471.5,1103.75,0.005075024678928,1
2015-02-02 15:22:00,23.3233333333333,28.5,475.666666666667,1104.5,0.005054475989477,1
2015-02-02 15:23:00,23.365,28.5,471.5,1103.5,0.005067310298113,1
2015-02-02 15:23:59,23.29,28.5,467.75,1112.0,0.005044229203962,1
2015-02-02 15:24:59,23.3066666666667,28.5333333333333,466.5,1105.66666666667,0.005055303974301,1
2015-02-02 15:26:00,23.29,28.7,464.0,1104.0,0.005079916402332,1
2015-02-02 15:27:00,23.29,28.7,467.0,1117.2,0.005079916402332,1
2015-02-02 15:28:00,23.29,28.675,467.75,1121.25,0.005075455280388,1
2015-02-02 15:29:00,23.29,28.6166666666667,466.5,1115.66666666667,0.005065046242691,1
2015-02-02 15:29:59,23.29,28.66,459.0,1120.0,0.005072778637689,1
2015-02-02 15:30:59,23.29,28.55,464.0,1123.75,0.005053150622744,1
2015-02-02 15:32:00,23.29,28.6,470.0,1116.0,0.005062072295392,1
2015-02-02 15:33:00,23.272,28.6,464.0,1126.8,0.005056526953044,1
2015-02-02 15:34:00,23.2,28.4175,464.0,1112.75,0.005002015708432,1
2015-02-02 15:35:00,23.23,28.5,449.0,1104.5,0.005025831174769,1
2015-02-02 15:36:00,23.29,28.5,464.0,1108.0,0.005044229203962,1
2015-02-02 15:36:59,23.215,28.6333333333333,462.333333333333,1127.83333333333,0.005044922648211,1
2015-02-02 15:38:00,23.2,28.6,469.0,1128.75,0.005034399152375,1
2015-02-02 15:39:00,23.2,28.65,469.0,1124.25,0.005043271912579,1
2015-02-02 15:40:00,23.2,28.62,469.0,1130.4,0.005037948226324,1
2015-02-02 15:40:59,23.2,28.7,464.0,1138.0,0.005052144923893,1
2015-02-02 15:42:00,23.2,28.7,456.5,1144.0,0.005052144923893,1
2015-02-02 15:42:59,23.2,28.718,457.0,1140.0,0.005055339269439,1
2015-02-02 15:43:59,23.2,28.79,450.25,1139.25,0.005068116977086,1
2015-02-02 15:45:00,23.2,28.79,446.0,1167.33333333333,0.005068116977086,1
2015-02-02 15:46:00,23.14,28.79,451.6,1159.6,0.005049618409759,1
2015-02-02 15:47:00,23.15,28.89,454.75,1157.75,0.005070390606668,1
2015-02-02 15:48:00,23.15,28.89,448.0,1159.5,0.005070390606668,1
2015-02-02 15:49:00,23.18,28.83,444.0,1156.4,0.00506903438933,1
2015-02-02 15:49:59,23.1166666666667,28.945,444.0,1160.0,0.005069809467164,1
2015-02-02 15:51:00,23.14,28.956,444.0,1169.8,0.005078971703222,1
2015-02-02 15:52:00,23.1,29.0,444.0,1176.16666666667,0.005074362126427,1
2015-02-02 15:53:00,23.1,29.075,444.0,1175.25,0.005087592818012,1
2015-02-02 15:53:59,23.1,28.918,444.0,1166.6,0.005059897209171,1
2015-02-02 15:55:00,23.1,27.925,444.0,1140.25,0.004884783546013,1
2015-02-02 15:55:59,23.06,27.772,444.0,1089.2,0.004845978906963,1
2015-02-02 15:56:59,23.02,27.556,435.0,1042.6,0.004796283995983,1
2015-02-02 15:58:00,23.01,27.8188333333333,432.0,1051.1,0.004839435098129,1
2015-02-02 15:59:00,23.0,28.0816666666667,429.0,1059.6,0.004882537915141,1
2015-02-02 16:00:00,23.0,27.956,429.0,1064.6,0.004860517607997,1
2015-02-02 16:01:00,22.9816666666667,27.9083333333333,429.0,1061.66666666667,0.004846741494858,1
2015-02-02 16:01:59,23.0,27.9266666666667,429.0,1058.33333333333,0.004855377812048,1
2015-02-02 16:02:59,23.0,28.018,429.0,1061.6,0.004871381544968,1
2015-02-02 16:04:00,22.9816666666667,28.0666666666667,429.0,1070.33333333333,0.004874454172997,1
2015-02-02 16:05:00,22.945,28.1,429.0,1074.0,0.004869381246704,1
2015-02-02 16:06:00,23.0,28.1,429.0,1086.25,0.004885750556106,1
2015-02-02 16:07:00,22.956,28.2,429.0,1089.6,0.004890127956968,1
2015-02-02 16:08:00,22.9725,28.1,429.0,1085.0,0.004877559842592,1
2015-02-02 16:08:59,22.945,28.1333333333333,429.0,1085.0,0.004875202773628,1
2015-02-02 16:09:59,23.0,28.2,429.0,1088.0,0.004903274631941,1
2015-02-02 16:11:00,22.945,28.2,429.0,1091.75,0.004886846151857,1
2015-02-02 16:12:00,23.0,28.1333333333333,429.0,1091.33333333333,0.00489159180586,1
2015-02-02 16:13:00,22.912,28.1,429.0,1088.2,0.004859582905056,1
2015-02-02 16:14:00,22.89,28.1,429.0,1087.5,0.004853060345748,1
2015-02-02 16:14:59,22.89,27.956,432.0,1079.2,0.004827997529773,1
2015-02-02 16:15:59,22.865,27.84,432.75,1077.25,0.004800476426494,1
2015-02-02 16:17:00,22.8733333333333,27.6833333333333,439.0,1064.16666666667,0.004775684242523,1
2015-02-02 16:18:00,22.8733333333333,27.6,429.0,1056.4,0.004761198268773,1
2015-02-02 16:19:00,22.89,27.6,432.75,1043.6,0.004766045280111,1
2015-02-02 16:20:00,22.815,27.445,432.75,1039.5,0.004717422349366,1
2015-02-02 16:21:00,22.84,27.3733333333333,436.5,1028.66666666667,0.004712199539953,1
2015-02-02 16:21:59,22.79,27.365,438.0,1020.4,0.004696390449611,1
2015-02-02 16:23:00,22.79,27.2,444.0,1018.0,0.004667860584047,1
2015-02-02 16:24:00,22.79,27.1714285714286,435.428571428571,1015.14285714286,0.004662920611428,1
2015-02-02 16:25:00,22.79,27.0666666666667,434.0,1006.33333333333,0.004644808044802,1
2015-02-02 16:25:59,22.79,27.02,432.0,1002.6,0.004636740056745,1
2015-02-02 16:27:00,22.772,26.934,438.0,993.2,0.004616793493093,1
2015-02-02 16:27:59,22.76,26.8233333333333,439.0,983.333333333333,0.004594314620648,1
2015-02-02 16:28:59,22.7,26.754,432.0,976.2,0.004565582767016,1
2015-02-02 16:30:00,22.7225,26.7,432.75,980.75,0.004562569263643,1
2015-02-02 16:31:00,22.7,26.6833333333333,434.0,971.333333333333,0.004553435185153,1
2015-02-02 16:32:00,22.7,26.5333333333333,444.0,966.666666666667,0.004527651784618,1
2015-02-02 16:33:00,22.7,26.4633333333333,444.0,963.0,0.004515620257229,1
2015-02-02 16:34:00,22.7,26.445,441.5,952.333333333333,0.004512469219273,1
2015-02-02 16:34:59,22.7,26.34,444.0,948.0,0.004494422976116,1
2015-02-02 16:36:00,22.7,26.26,444.0,945.0,0.004480674155299,1
2015-02-02 16:37:00,22.7,26.2,441.0,941.6,0.004470362935696,1
2015-02-02 16:38:00,22.7,26.16,438.0,929.8,0.004463488977861,1
2015-02-02 16:38:59,22.7,26.02,441.0,923.8,0.004439431313329,1
2015-02-02 16:40:00,22.7,26.1,440.25,919.0,0.004453178323945,1
2015-02-02 16:40:59,22.7,26.0,439.0,918.25,0.004435994654946,1
2015-02-02 16:41:59,22.7,25.934,438.0,919.4,0.004424653949807,1
2015-02-02 16:43:00,22.7,25.9266666666667,439.0,927.333333333333,0.004423393896805,1
2015-02-02 16:44:00,22.7,25.815,432.75,920.25,0.004404207352361,1
2015-02-02 16:45:00,22.68,25.772,432.0,902.4,0.004391449431501,1
2015-02-02 16:46:00,22.64,25.696,429.0,904.4,0.004367717608222,1
2015-02-02 16:46:59,22.6,25.575,429.0,897.0,0.00433639010073,1
2015-02-02 16:47:59,22.6666666666667,25.6,429.0,892.0,0.004358383194026,1
2015-02-02 16:49:00,22.6,25.525,433.5,882.5,0.004327853321561,1
2015-02-02 16:50:00,22.62,25.476,436.2,887.2,0.004324772123038,1
2015-02-02 16:51:00,22.625,25.55,442.5,889.25,0.004338747804235,1
2015-02-02 16:52:00,22.6,25.39,443.4,889.2,0.004304805180136,1
2015-02-02 16:53:00,22.65,25.42,438.0,880.75,0.004323119609679,1
2015-02-02 16:53:59,22.6,25.2675,442.5,868.75,0.004283892593796,1
2015-02-02 16:54:59,22.6,25.218,439.8,861.0,0.004275442597939,1
2015-02-02 16:56:00,22.6,25.2,439.8,860.6,0.004272369928706,1
2015-02-02 16:57:00,22.6,25.2,435.5,864.0,0.004272369928706,1
2015-02-02 16:58:00,22.6,25.15,430.75,859.0,0.004263834894588,1
2015-02-02 16:59:00,22.6,25.14,440.6,854.4,0.00426212791568,1
2015-02-02 16:59:59,22.6,25.15,428.2,847.4,0.004263834894588,1
2015-02-02 17:00:59,22.6,25.04,432.2,837.2,0.004245058638382,1
2015-02-02 17:02:00,22.6,25.05,431.75,834.75,0.004246765524241,1
2015-02-02 17:03:00,22.6,25.06,429.2,832.4,0.004248472419404,1
2015-02-02 17:04:00,22.6,25.0,433.0,832.0,0.004238231187993,1
2015-02-02 17:05:00,22.6,25.0,433.0,836.25,0.004238231187993,1
2015-02-02 17:06:00,22.6,25.0,428.2,832.6,0.004238231187993,1
2015-02-02 17:06:59,22.6,25.025,428.25,821.5,0.004242498327041,1
2015-02-02 17:08:00,22.6,25.1,425.4,832.4,0.004255300093102,1
2015-02-02 17:09:00,22.6,25.08,429.2,832.4,0.004251886237644,1
2015-02-02 17:10:00,22.56,25.02,433.0,830.75,0.004231284178568,1
2015-02-02 17:10:59,22.58,25.08,433.0,821.5,0.004246690488579,1
2015-02-02 17:12:00,22.575,25.075,433.0,818.25,0.004244540280301,1
2015-02-02 17:12:59,22.56,24.912,433.0,819.8,0.004212895934202,1
2015-02-02 17:13:59,22.55,25.2,433.0,822.5,0.004259328097087,1
2015-02-02 17:15:00,22.6,24.9175,433.0,818.0,0.004224150041712,1
2015-02-02 17:16:00,22.58,25.06,433.0,812.8,0.004243280870246,1
2015-02-02 17:17:00,22.5666666666667,24.9083333333333,433.0,816.5,0.004213989092135,1
2015-02-02 17:18:00,22.525,24.945,433.0,822.25,0.004209494615434,1
2015-02-02 17:19:00,22.54,24.89,433.0,825.0,0.00420400556107,1
2015-02-02 17:19:59,22.5,24.865,433.0,816.5,0.004189492042553,1
2015-02-02 17:21:00,22.5,24.9175,433.0,811.5,0.004198397449639,1
2015-02-02 17:22:00,22.5,24.9116666666667,433.0,811.0,0.004197407947455,1
2015-02-02 17:23:00,22.56,24.81,433.0,812.2,0.004195530250497,1
2015-02-02 17:23:59,22.525,24.89,426.0,814.25,0.004200150634952,1
2015-02-02 17:25:00,22.52,24.976,430.2,824.0,0.004213472565043,1
2015-02-02 17:25:59,22.575,25.075,433.0,834.5,0.004244540280301,1
2015-02-02 17:26:59,22.6,25.0,433.0,837.0,0.004238231187993,1
2015-02-02 17:28:00,22.6,25.0214285714286,433.0,841.166666666667,0.004241888732188,1
2015-02-02 17:29:00,22.6,25.0428571428571,433.0,845.333333333333,0.004245546319107,1
2015-02-02 17:30:00,22.6,25.1,433.0,854.75,0.004255300093102,1
2015-02-02 17:31:00,22.6,25.1,428.333333333333,850.333333333333,0.004255300093102,1
2015-02-02 17:31:59,22.6,25.08,424.6,845.4,0.004251886237644,1
2015-02-02 17:32:59,22.6,25.1666666666667,433.0,854.333333333333,0.004266679880112,1
2015-02-02 17:34:00,22.6,25.0666666666667,428.333333333333,849.333333333333,0.004249610354682,0
2015-02-02 17:35:00,22.6,25.2,422.5,853.0,0.004272369928706,0
2015-02-02 17:36:00,22.6,25.2,423.666666666667,853.0,0.004272369928706,0
2015-02-02 17:37:00,22.54,25.16,424.6,852.0,0.004249921074908,0
2015-02-02 17:38:00,22.54,25.16,427.4,853.6,0.004249921074908,0
2015-02-02 17:38:59,22.54,25.14,421.8,845.6,0.004246519694825,0
2015-02-02 17:39:59,22.525,25.1,426.0,834.25,0.004235829151695,0
2015-02-02 17:41:00,22.5,25.04,421.8,826.4,0.004219177717923,0
2015-02-02 17:42:00,22.5,25.0,419.0,819.6,0.004212392172553,0
2015-02-02 17:43:00,22.5,25.0,419.0,829.6,0.004212392172553,0
2015-02-02 17:44:00,22.5,25.0,419.0,824.0,0.004212392172553,0
2015-02-02 17:44:59,22.5,24.912,419.0,814.2,0.004197464490352,0
2015-02-02 17:45:59,22.5,24.89,419.0,813.5,0.004193732681004,0
2015-02-02 17:47:00,22.5,24.89,419.0,813.8,0.004193732681004,0
2015-02-02 17:48:00,22.5,24.89,419.0,811.0,0.004193732681004,0
2015-02-02 17:49:00,22.478,24.87,419.0,804.6,0.004184704111081,0
2015-02-02 17:50:00,22.456,24.83,419.0,807.8,0.004172308180643,0
2015-02-02 17:51:00,22.5,24.8566666666667,419.0,802.333333333333,0.004188078509166,0
2015-02-02 17:51:59,22.4175,24.7475,419.0,796.75,0.004148566365506,0
2015-02-02 17:53:00,22.456,24.81,419.0,794.4,0.004168924956419,0
2015-02-02 17:54:00,22.39,24.7,419.0,790.6,0.004133586484592,0
2015-02-02 17:55:00,22.4175,24.7225,419.0,789.75,0.004144347547437,0
2015-02-02 17:55:59,22.39,24.7,419.0,782.2,0.004133586484592,0
2015-02-02 17:57:00,22.39,24.7225,419.0,772.25,0.004137376943896,1
2015-02-02 17:57:59,22.39,24.7170833333333,419.0,772.925,0.004136464421721,1
2015-02-02 17:58:59,22.39,24.7116666666667,419.0,773.6,0.004135551902206,1
2015-02-02 18:00:00,22.39,24.625,419.0,773.75,0.004120951951685,1
2015-02-02 18:01:00,22.39,24.754,416.2,771.8,0.004142683664023,1
2015-02-02 18:02:00,22.39,24.912,418.6,782.8,0.004169302855517,1
2015-02-02 18:03:00,22.39,25.245,415.0,796.5,0.004225412741268,1
2015-02-02 18:04:00,22.39,25.0925,310.25,809.0,0.00419971552453,1
2015-02-02 18:04:59,22.39,25.0,0.0,805.5,0.004184129715689,0
2015-02-02 18:06:00,22.35,24.978,0.0,791.4,0.004170196322755,0
2015-02-02 18:07:00,22.3233333333333,25.0,0.0,779.333333333333,0.004167082415804,0
2015-02-02 18:08:00,22.365,24.9725,0.0,780.75,0.004173103453783,0
2015-02-02 18:08:59,22.315,24.89,0.0,781.75,0.004146507840838,0
2015-02-02 18:10:00,22.29,24.9175,0.0,781.0,0.004144766979406,0
2015-02-02 18:10:59,22.29,24.912,0.0,778.4,0.004143846016637,0
2015-02-02 18:11:59,22.26,24.8566666666667,0.0,769.333333333333,0.004126987563375,0
2015-02-02 18:13:00,22.254,24.85,0.0,766.5,0.004124356601088,0
2015-02-02 18:14:00,22.23,24.7933333333333,0.0,763.25,0.004108841353921,0
2015-02-02 18:15:00,22.26,24.8233333333333,0.0,762.333333333333,0.004121416511641,0
2015-02-02 18:16:00,22.2,24.79,0.0,761.5,0.004100737269636,0
2015-02-02 18:16:59,22.2,24.79,0.0,761.0,0.004100737269636,0
2015-02-02 18:17:59,22.2,24.736,0.0,757.0,0.004091745880951,0
2015-02-02 18:19:00,22.2,24.79,0.0,752.333333333333,0.004100737269636,0
2015-02-02 18:20:00,22.1333333333333,24.7,0.0,748.666666666667,0.004069083657579,0
2015-02-02 18:21:00,22.1,24.7,0.0,746.25,0.004060772100333,0
2015-02-02 18:22:00,22.15,24.7225,0.0,745.25,0.004076979822486,0
2015-02-02 18:23:00,22.1,24.7,0.0,740.666666666667,0.004060772100333,0
2015-02-02 18:23:59,22.1,24.7,0.0,738.0,0.004060772100333,0
2015-02-02 18:24:59,22.1333333333333,24.7,0.0,732.666666666667,0.004069083657579,0
2015-02-02 18:26:00,22.1,24.7,0.0,727.0,0.004060772100333,0
2015-02-02 18:27:00,22.1,24.675,0.0,716.0,0.004056635201408,0
2015-02-02 18:28:00,22.0666666666667,24.6666666666667,0.0,723.25,0.004046970999018,0
2015-02-02 18:29:00,22.0666666666667,24.6666666666667,0.0,718.333333333333,0.004046970999018,0
2015-02-02 18:29:59,22.0,24.58,0.0,716.6,0.004016192787332,0
2015-02-02 18:30:59,21.978,24.6,0.0,714.0,0.00401405622234,0
2015-02-02 18:32:00,21.978,24.56,0.0,714.2,0.004007487249319,0
2015-02-02 18:33:00,21.945,24.6,0.0,715.0,0.00400593001937,0
2015-02-02 18:34:00,21.9266666666667,24.5,0.0,706.666666666667,0.003985051574931,0
2015-02-02 18:35:00,21.89,24.5,0.0,706.0,0.003976085476105,0
2015-02-02 18:36:00,21.89,24.525,0.0,698.75,0.003980168668337,0
2015-02-02 18:36:59,21.89,24.5,0.0,692.5,0.003976085476105,0
2015-02-02 18:38:00,21.89,24.5,0.0,694.75,0.003976085476105,0
2015-02-02 18:39:00,21.815,24.4175,0.0,697.25,0.003944389282612,0
2015-02-02 18:40:00,21.8233333333333,24.4633333333333,0.0,692.0,0.003953865072811,0
2015-02-02 18:40:59,21.79,24.39,0.0,691.0,0.003933868137961,0
2015-02-02 18:42:00,21.79,24.39,0.0,689.75,0.003933868137961,0
2015-02-02 18:42:59,21.79,24.39,0.0,689.0,0.003933868137961,0
2015-02-02 18:43:59,21.7675,24.39,0.0,687.0,0.003928429537437,0
2015-02-02 18:45:00,21.7675,24.365,0.0,679.75,0.003924377451405,0
2015-02-02 18:46:00,21.754,24.35,0.0,668.4,0.003918691660167,0
2015-02-02 18:47:00,21.7,24.29,0.0,665.666666666667,0.003896013014585,0
2015-02-02 18:48:00,21.7,24.29,0.0,664.75,0.003896013014585,0
2015-02-02 18:49:00,21.7,24.29,0.0,668.0,0.003896013014585,0
2015-02-02 18:49:59,21.7,24.29,0.0,661.25,0.003896013014585,0
2015-02-02 18:51:00,21.64,24.236,0.0,658.2,0.003872971993961,0
2015-02-02 18:52:00,21.6,24.2,0.0,656.0,0.003857673182753,0
2015-02-02 18:53:00,21.6,24.2,0.0,654.8,0.003857673182753,0
2015-02-02 18:53:59,21.6,24.2225,0.0,653.75,0.003861282127931,0
2015-02-02 18:55:00,21.5,24.26,0.0,650.333333333333,0.00384355240303,0
2015-02-02 18:55:59,21.5,24.2,0.0,650.75,0.003833987908547,0
2015-02-02 18:56:59,21.55,24.2,0.0,648.25,0.003845814476278,0
2015-02-02 18:58:00,21.5,24.2,0.0,640.333333333333,0.003833987908547,0
2015-02-02 18:59:00,21.5,24.2,0.0,638.0,0.003833987908547,0
2015-02-02 19:00:00,21.5,24.2,0.0,636.25,0.003833987908547,0
2015-02-02 19:01:00,21.5,24.2,0.0,636.333333333333,0.003833987908547,0
2015-02-02 19:01:59,21.5,24.15,0.0,635.75,0.00382601771979,0
2015-02-02 19:02:59,21.5,24.175,0.0,635.5,0.003830002788793,0
2015-02-02 19:04:00,21.5,24.125,0.0,627.5,0.003822032701538,0
2015-02-02 19:05:00,21.5,24.15,0.0,626.25,0.00382601771979,0
2015-02-02 19:06:00,21.5,24.125,0.0,621.5,0.003822032701538,0
2015-02-02 19:07:00,21.5,24.1,0.0,621.75,0.003818047734037,0
2015-02-02 19:08:00,21.5,24.1,0.0,620.666666666667,0.003818047734037,0
2015-02-02 19:08:59,21.5,24.1,0.0,617.0,0.003818047734037,0
2015-02-02 19:09:59,21.5,24.1,0.0,612.75,0.003818047734037,0
2015-02-02 19:11:00,21.4725,24.075,0.0,614.5,0.003807605815361,0
2015-02-02 19:12:00,21.39,24.0,0.0,617.333333333333,0.003776419386111,0
2015-02-02 19:13:00,21.4266666666667,23.9266666666667,0.0,614.25,0.003773330001825,0
2015-02-02 19:14:00,21.39,23.9725,0.0,610.75,0.003772065997282,0
2015-02-02 19:14:59,21.39,23.9175,0.0,603.0,0.003763359401335,0
2015-02-02 19:15:59,21.39,23.945,0.0,603.5,0.003767712669024,0
2015-02-02 19:17:00,21.365,23.89,0.0,602.0,0.003753216149388,0
2015-02-02 19:18:00,21.3233333333333,24.0,0.0,605.666666666667,0.003760924857139,0
2015-02-02 19:19:00,21.34,23.9725,0.0,604.5,0.003760453321701,0
2015-02-02 19:20:00,21.315,23.9725,0.0,599.0,0.003754658807549,0
2015-02-02 19:21:00,21.3566666666667,24.0,0.0,600.0,0.003768665104041,0
2015-02-02 19:21:59,21.39,23.9725,0.0,596.5,0.003772065997282,0
2015-02-02 19:23:00,21.315,23.89,0.0,597.5,0.003741659632733,0
2015-02-02 19:24:00,21.29,23.945,0.0,594.0,0.003744545763364,0
2015-02-02 19:25:00,21.29,23.9725,0.0,590.5,0.003748872163523,0
2015-02-02 19:25:59,21.29,23.89,0.0,586.666666666667,0.003735893142519,0
2015-02-02 19:27:00,21.29,23.9266666666667,0.0,588.0,0.003741661529828,0
2015-02-02 19:27:59,21.29,23.89,0.0,585.5,0.003735893142519,0
2015-02-02 19:28:59,21.29,23.89,0.0,584.5,0.003735893142519,0
2015-02-02 19:30:00,21.254,23.85,0.0,587.2,0.003721324537226,0
2015-02-02 19:31:00,21.23,23.8233333333333,0.0,585.0,0.003711636795251,0
2015-02-02 19:32:00,21.218,23.81,0.0,579.4,0.003706800310232,0
2015-02-02 19:33:00,21.2,23.79,0.0,579.333333333333,0.003699554803461,0
2015-02-02 19:34:00,21.2,23.79,0.0,581.6,0.003699554803461,0
2015-02-02 19:34:59,21.2,23.79,0.0,581.666666666667,0.003699554803461,0
2015-02-02 19:36:00,21.2,23.79,0.0,577.5,0.003699554803461,0
2015-02-02 19:37:00,21.2,23.79,0.0,577.333333333333,0.003699554803461,0
2015-02-02 19:38:00,21.2,23.7675,0.0,574.25,0.003696035063658,0
2015-02-02 19:38:59,21.2,23.745,0.0,569.0,0.003692515363453,0
2015-02-02 19:40:00,21.2,23.76,0.0,565.333333333333,0.003694861825857,0
2015-02-02 19:40:59,21.2,23.7,0.0,561.4,0.003685476081839,0
2015-02-02 19:41:59,21.2,23.79,0.0,567.333333333333,0.003699554803461,0
2015-02-02 19:43:00,21.175,23.7,0.0,565.333333333333,0.003679791663599,0
2015-02-02 19:44:00,21.1666666666667,23.7,0.0,563.5,0.003677898575195,0
2015-02-02 19:45:00,21.125,23.675,0.0,559.0,0.003664553533474,0
2015-02-02 19:46:00,21.1,23.65,0.0,559.5,0.003655011935993,0
2015-02-02 19:46:59,21.125,23.65,0.0,550.5,0.003660661114723,0
2015-02-02 19:47:59,21.1,23.6,0.0,553.0,0.003647239327252,0
2015-02-02 19:49:00,21.1333333333333,23.6,0.0,552.0,0.003654757159622,0
2015-02-02 19:50:00,21.1,23.6,0.0,553.25,0.003647239327252,0
2015-02-02 19:51:00,21.1,23.6,0.0,545.75,0.003647239327252,0
2015-02-02 19:52:00,21.1,23.6,0.0,548.0,0.003647239327252,0
2015-02-02 19:53:00,21.1,23.6,0.0,547.0,0.003647239327252,0
2015-02-02 19:53:59,21.1,23.575,0.0,545.75,0.0036433530953,0
2015-02-02 19:54:59,21.1,23.5333333333333,0.0,544.0,0.003636876149334,0
2015-02-02 19:56:00,21.1,23.4725,0.0,545.5,0.003627420049045,0
2015-02-02 19:57:00,21.1,23.4725,0.0,547.0,0.003627420049045,0
2015-02-02 19:58:00,21.1,23.5,0.0,545.25,0.003631694689116,0
2015-02-02 19:59:00,21.1,23.5,0.0,541.25,0.003631694689116,0
